"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Fornecedor","Pedido","Item",
"31_000028685","INSERTO TPMT110308PS GT9530","","2026-02-03","-3","-60.84","201","310004570","13:51:05","2026-02-03","3110","1070","3","4931187062","","","","","0",
"31_000028687","INSERTO WDXT063006-G-ACK300","","2026-02-03","-10","-198.40","201","310004570","13:51:05","2026-02-03","3110","1070","1","4931187062","","","","","0",
"31_000028691","MACHO A-POT M 10 X 1.25 5P.0i","","2026-02-03","-2","-295.98","201","310004570","13:51:05","2026-02-03","3110","1070","4","4931187062","","","","","0",
"31_000028742","INSERTO DCMT 11T312-PS AH8005","","2026-02-03","-7","-175.35","201","310004570","13:51:05","2026-02-03","3110","1070","9","4931187062","","","","","0",
"31_000028743","INSERTO TPGW 110304 TH10","","2026-02-03","-3","-88.62","201","310004570","13:51:05","2026-02-03","3110","1070","2","4931187062","","","","","0",
"31_000028897","INSERTO DNMG150412 M6 TP1501","","2026-02-03","-3","-184.86","201","310004570","13:51:05","2026-02-03","3110","1070","10","4931187062","","","","","0",
"31_000028965","INSERTO WNMG060408 N-FB-T-1500A","","2026-02-03","-5","-133.45","201","310004570","13:51:05","2026-02-03","3110","1070","8","4931187062","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-02-02","-2","-253.22","201","310004188","13:51:01","2026-02-02","3110","1070","1","4931114151","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-25","-1","-15.52","201","310004565","13:50:48","2026-02-25","3110","1070","5","4932482261","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-25","-8","-291.84","201","310004565","13:50:48","2026-02-25","3110","1070","4","4932482261","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-25","-3","-36.24","201","310004565","13:50:48","2026-02-25","3110","1070","3","4932482261","","","","","0",
"31_000025283","PORTA FERR. RGY 20-30/53-4T08FD","","2026-01-27","-1","-528.53","201","310004570","13:50:42","2026-01-27","3110","1070","1","4930706175","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-05","-5","-92.35","201","310004188","13:50:14","2026-02-05","3110","1070","1","4931341052","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-02-05","-5","-81.10","201","310004188","13:50:14","2026-02-05","3110","1070","2","4931341052","","","","","0",
"31_000020587","INSERTO JOMW 06T215ZZSR-FT VP15TF","","2026-02-05","-10","-268.10","201","310004188","13:50:14","2026-02-05","3110","1070","3","4931341052","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-01-17","-8","-667.84","201","310004188","13:49:15","2026-01-17","3110","1070","1","4930151082","","","","","0",
"31_000001092","LIXA P/FERRO 100","","2026-01-07","-4","-12.32","201","310004188","13:49:14","2026-01-07","3110","1070","1","4929577144","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-10","-5","-77.60","201","310004188","13:49:09","2026-01-10","3110","1070","1","4929758448","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-10","-3","-110.16","201","310004188","13:49:09","2026-01-10","3110","1070","4","4929758448","","","","","0",
"31_000027604","INSERTO TCD 114 P TT 9080 Ø 11,4","","2026-01-10","-2","-436.94","201","310004188","13:49:09","2026-01-10","3110","1070","5","4929758448","","","","","0",
"31_000028713","INSERTO CCMT 060204E-FF2 TT010","","2026-01-10","-5","-108.15","201","310004188","13:49:09","2026-01-10","3110","1070","3","4929758448","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-10","-3","-57.84","201","310004188","13:49:09","2026-01-10","3110","1070","2","4929758448","","","","","0",
"31_000003045","INSERTO TNMG 160404-SA UE 6105","","2026-02-20","-3","-46.56","201","310004188","13:48:39","2026-02-20","3110","1070","4","4932214803","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-20","-5","-77.60","201","310004188","13:48:39","2026-02-20","3110","1070","3","4932214803","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-20","-4","-146.88","201","310004188","13:48:39","2026-02-20","3110","1070","5","4932214803","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-20","-6","-72.48","201","310004188","13:48:39","2026-02-20","3110","1070","1","4932214803","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-20","-7","-134.96","201","310004188","13:48:39","2026-02-20","3110","1070","2","4932214803","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-09","-10","-119.80","201","310008371","13:47:31","2026-02-09","3110","1070","1","4931540859","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-13","-10","-184.70","201","310004188","13:47:00","2026-02-13","3110","1070","1","4931840614","","","","","0",
"31_000027151","LOGOTIPO MARC. MUSASHI 41 (2YA03310)","","2026-02-13","-1","-391.24","201","310004188","13:47:00","2026-02-13","3110","1070","2","4931840614","","","","","0",
"31_000012247","INSERTO CCMT 060208  UE6110","","2026-01-13","-12","-118.92","201","310004188","13:46:56","2026-01-13","3110","1070","3","4929902842","","","","","0",
"31_000024937","INSERTO TNMG 130412-MT TT8125","","2026-01-13","-7","-159.95","201","310004188","13:46:56","2026-01-13","3110","1070","2","4929902842","","","","","0",
"31_000025838","INSERTO HNMG 050408-GU TT7015","","2026-01-13","-1","-39.45","201","310004188","13:46:56","2026-01-13","3110","1070","1","4929902842","","","","","0",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-02-05","-2","-76.36","201","310008371","13:46:20","2026-02-05","3110","1070","6","4931340902","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-02-05","-4","-150.84","201","310008371","13:46:20","2026-02-05","3110","1070","1","4931340902","","","","","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-02-05","-1","-14.57","201","310008371","13:46:20","2026-02-05","3110","1070","4","4931340902","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-05","-1","-14.53","201","310008371","13:46:20","2026-02-05","3110","1070","3","4931340902","","","","","0",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-02-05","-1","-40.96","201","310008371","13:46:20","2026-02-05","3110","1070","5","4931340902","","","","","0",
"31_000028774","INSERTO XCMT 150304 SVXUE6020","","2026-02-05","-1","-16.02","201","310008371","13:46:20","2026-02-05","3110","1070","2","4931340902","","","","","0",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-01-20","-20","-60.80","201","310004570","13:46:16","2026-01-20","3110","1070","2","4930299403","","","","","0",
"31_000028141","REBOLO ANEL 457X100X355,6-406,2X60 C/REB","","2026-01-13","-2","-6694.60","201","310004570","13:45:41","2026-01-13","3110","1070","1","4929902800","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-05","-4","-145.92","201","310008371","13:45:01","2026-02-05","3110","1070","1","4931340783","","","","","0",
"31_000024800","INSERTO CCMT 09T308-CM T515","","2026-01-10","-2","-49.42","201","310004188","13:45:01","2026-01-10","3110","1070","3","4929758318","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-02-05","-4","-48.32","201","310008371","13:45:01","2026-02-05","3110","1070","2","4931340783","","","","","0",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-01-10","-10","-233.00","201","310004188","13:45:01","2026-01-10","3110","1070","1","4929758318","","","","","0",
"31_000028741","INSERTO CCMT 060208-PSS AH725","","2026-01-10","-4","-78.44","201","310004188","13:45:01","2026-01-10","3110","1070","2","4929758318","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-01-20","-2","-253.22","201","310004570","13:44:39","2026-01-20","3110","1070","1","4930299295","","","","","0",
"31_000005436","FRESA DE TOPO ESFERICO 7606-20 Ø20,0 mm","","2026-02-10","-1","-237.75","201","310004071","13:44:37","2026-02-10","3110","1070","1","4931617551","","","","","0",
"31_000026649","BROCA PAR. MD Ø 5,1X48XØ6X86L S/ REVEST.","","2026-02-10","-1","-107.37","201","310008371","13:44:24","2026-02-10","3110","1070","1","4931617516","","","","","0",
"31_000019650","REBOLO PIRES CBN B126V240 50X1,6X6 R0,8","","2026-01-26","-1","-302.84","201","310004188","13:44:09","2026-01-26","3110","1070","1","4930632016","","","","","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-06","-2","-29.14","201","310004188","13:43:58","2026-01-06","3110","1070","1","4929507068","","","","","0",
"31_000001447","DISCO DE CORTE 65x2,5x10mm","","2026-02-24","-10","-83.00","201","310004188","13:43:50","2026-02-24","3110","1070","1","4932406188","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-23","-10","-192.80","201","310004188","13:43:48","2026-01-23","3110","1070","1","4930515500","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-10","-10","-184.70","201","310004071","13:43:45","2026-02-10","3110","1070","3","4931617485","","","","","0",
"31_000001976","INSERTO VCMW 160404 HTI10","","2026-02-10","-10","-161.40","201","310004071","13:43:45","2026-02-10","3110","1070","1","4931617485","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-02-10","-10","-162.20","201","310004071","13:43:45","2026-02-10","3110","1070","2","4931617485","","","","","0",
"31_000020715","BRUNIDOR 3,5x8,65x29,9x2 MS025 AMAROK","","2026-02-10","-8","-596.72","201","310004071","13:43:45","2026-02-10","3110","1070","4","4931617485","","","","","0",
"31_000002972","PARAFUSO - 5513-020-28","","2026-01-15","-2","-61.18","201","310004570","13:43:22","2026-01-15","3110","1070","1","4930044277","","","","","0",
"31_000000185","MACHO MAQ. M6+0,05 DIN 371","","2026-02-10","-1","-116.86","201","310008371","13:43:13","2026-02-10","3110","1070","4","4931617514","","","","","0",
"31_000000258","BROCA PAR. AR  5,0 DIN338 TWILL / DORMER","","2026-02-10","-2","-10.10","201","310008371","13:43:13","2026-02-10","3110","1070","3","4931617514","","","","","0",
"31_000019705","INSERTO BDMT 11T308ER-JT PR1210","","2026-02-23","-10","-316.40","201","310004188","13:43:07","2026-02-23","3110","1070","1","4932333910","","","","","0",
"31_000019048","REBOLO 203,2x25,4x31,75  A60N6V13","","2026-02-23","-2","-197.72","201","310004188","13:42:24","2026-02-23","3110","1070","1","4932333858","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-01-26","-1","-10.79","201","310004188","13:41:44","2026-01-26","3110","1070","4","4930631848","","","","","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-26","-4","-58.28","201","310004188","13:41:44","2026-01-26","3110","1070","2","4930631848","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-26","-9","-130.77","201","310004188","13:41:44","2026-01-26","3110","1070","1","4930631848","","","","","0",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-01-26","-1","-14.59","201","310004188","13:41:44","2026-01-26","3110","1070","5","4930631848","","","","","0",
"31_000028636","INSERTO SOMX094506-UM VP15TF","","2026-01-26","-2","-58.82","201","310004188","13:41:44","2026-01-26","3110","1070","3","4930631848","","","","","0",
"31_000012192","CARACOL 15HE14/3","","2026-02-11","-1","-5596.96","201","310004188","13:41:35","2026-02-11","3110","1070","1","4931693142","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-01-17","-3","-45.39","201","310004188","13:41:12","2026-01-17","3110","1070","1","4930150890","","","","","0",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-01-02","-10","-153.10","201","310004570","13:40:43","2026-01-02","3110","1070","1","4929346749","","","","","0",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-01-08","-5","-76.55","201","310004188","13:40:22","2026-01-08","3110","1070","1","4929648318","","","","","0",
"31_000000375","PARAFUSO 5513.020.01","","2026-01-28","-2","-15.98","201","310004570","13:40:12","2026-01-28","3110","1070","1","4930778040","","","","","0",
"31_000027590","INSERTO VNMG 160408 MS MP9005","","2026-01-28","-3","-79.08","201","310004570","13:40:12","2026-01-28","3110","1070","2","4930778040","","","","","0",
"31_000028191","LOGOTIPO 006297/2019 - DIVERSO-FI-244-CT","","2026-01-26","-2","-856.96","201","310004188","13:39:40","2026-01-26","3110","1070","1","4930631845","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-01-07","-6","-71.88","201","310004570","13:39:23","2026-01-07","3110","1070","1","4929576786","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-01-07","-8","-95.84","201","310004570","13:39:08","2026-01-07","3110","1070","1","4929576785","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-01-07","-4","-47.92","201","310004570","13:39:08","2026-01-07","3110","1070","2","4929576785","","","","","0",
"31_000006154","INSERTO C1603 B","","2026-01-28","-2","-135.04","201","310004570","13:38:50","2026-01-28","3110","1070","1","4930777981","","","","","0",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-28","-2","-52.74","201","310004570","13:38:50","2026-01-28","3110","1070","2","4930777981","","","","","0",
"31_000025749","BROCA Ø16,7xØ22xØ20x112 2SO1TP 10151919","","2026-01-03","-1","-685.48","201","310004565","13:38:46","2026-01-03","3110","1070","1","4929370697","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-15","-10","-169.20","201","310004570","13:38:42","2026-01-15","3110","1070","1","4930044200","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-01-07","-2","-21.58","201","310004570","13:37:55","2026-01-07","3110","1070","2","4929576606","","","","","0",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-01-07","-4","-83.44","201","310004570","13:37:55","2026-01-07","3110","1070","1","4929576606","","","","","0",
"31_000000346","DISCO DE CORTE 230X2X32MM SK6AA","","2026-01-16","-10","-145.40","201","310004188","13:37:54","2026-01-16","3110","1070","1","4930108559","","","","","0",
"31_000000318","REBOLO DTE100X8X32 1EE1 97915485 7D-3120","","2026-01-15","-1","-684.16","201","310004188","13:37:52","2026-01-15","3110","1070","1","4930044006","","","","","0",
"31_000005443","FRESA DE TOPO RETO 7226-16 Ø16,0 mm","","2026-02-11","-1","-231.50","201","310008371","13:37:48","2026-02-11","3110","1070","1","4931692944","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-30","-10","-184.70","201","310004188","13:37:42","2026-01-30","3110","1070","1","4930965689","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-01-30","-10","-162.20","201","310004188","13:37:42","2026-01-30","3110","1070","2","4930965689","","","","","0",
"31_000012192","CARACOL 15HE14/3","","2026-02-13","-1","-5596.96","201","310004188","13:37:41","2026-02-13","3110","1070","2","4931840177","","","","","0",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-02-23","-2","-57.42","201","310004188","13:37:17","2026-02-23","3110","1070","4","4932333581","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-23","-2","-21.58","201","310004188","13:37:17","2026-02-23","3110","1070","3","4932333581","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-23","-7","-101.71","201","310004188","13:37:17","2026-02-23","3110","1070","1","4932333581","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-23","-2","-25.20","201","310004188","13:37:17","2026-02-23","3110","1070","5","4932333581","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-23","-5","-183.60","201","310004188","13:37:17","2026-02-23","3110","1070","2","4932333581","","","","","0",
"31_000018227","LIXA FITA R.986 GRAO 60 MED.1900x50","","2026-01-17","-10","-212.80","201","310004188","13:37:16","2026-01-17","3110","1070","1","4930150752","","","","","0",
"31_000012419","LIMA ROTATIVA  SKM 0613 3S Z3P","","2026-01-03","-1","-94.48","201","310004565","13:37:04","2026-01-03","3110","1070","1","4929370692","","","","","0",
"31_000028665","LOGOTIPO MARCAÇÃO K62 14T / MUSASHI","","2026-02-18","-1","-586.55","201","310004188","13:36:54","2026-02-18","3110","1070","1","4932078552","","","","","0",
"31_000028820","LOGOTIPO DIVERSO-FI-263-CT","","2026-02-18","-1","-416.63","201","310004188","13:36:54","2026-02-18","3110","1070","2","4932078552","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-02-04","-2","-253.22","201","310004188","13:36:33","2026-02-04","3110","1070","1","4931263310","","","","","0",
"31_000024782","BROCA MD RI D4,03x20xD4x70L 8568904","","2026-02-17","-1","-95.46","201","310004188","13:36:21","2026-02-17","3110","1070","5","4932012814","","","","","0",
"31_000024806","INSERTO DCMT 11T308-HQ PV 720","","2026-02-17","-2","-55.98","201","310004188","13:36:21","2026-02-17","3110","1070","1","4932012814","","","","","0",
"31_000026021","MACHO MAQ. M10x1,25 5HX  OIL-MT ES ALTIN","","2026-02-17","-2","-484.78","201","310004188","13:36:21","2026-02-17","3110","1070","4","4932012814","","","","","0",
"31_000027015","INSERTO DNMG 150412-KH CA320","","2026-02-17","-2","-49.82","201","310004188","13:36:21","2026-02-17","3110","1070","2","4932012814","","","","","0",
